time,backscatter40,swath_indicator,as_des_pass,sat_id
2007-10-27T14:30:48Z,-11.9787855,0,0,3
2007-10-29T04:12:43Z,-12.585675,0,1,3
2007-10-31T03:31:24Z,-12.585052,1,1,3
2007-10-31T14:47:57Z,-12.964535,0,0,3
2007-11-01T03:10:39Z,-12.004504,1,1,3
2007-11-01T14:27:20Z,-12.09861,0,0,3
2007-11-03T04:09:16Z,-12.803159,0,1,3
2007-11-03T15:25:52Z,-12.59645,1,0,3
2007-11-05T03:27:55Z,-13.273453,1,1,3
2007-11-05T14:44:29Z,-12.875745,0,0,3
2007-11-06T03:07:10Z,-12.767858,1,1,3
2007-11-06T14:23:53Z,-12.753221,0,0,3
2007-11-07T04:26:24Z,,0,1,3
2007-11-07T15:43:09Z,,1,0,3
2007-11-08T04:05:48Z,-13.177569,0,1,3
2007-11-08T15:22:23Z,-13.144864,1,0,3
2007-11-10T03:24:26Z,-13.209503,1,1,3
2007-11-10T14:41:01Z,-13.222439,0,0,3
2007-11-12T04:22:56Z,-13.441221,0,1,3
2007-11-12T15:39:38Z,-13.20169,1,0,3
2007-11-13T04:02:20Z,-13.164992,0,1,3
2007-11-13T15:18:53Z,-13.419621,1,0,3
2007-11-15T03:20:56Z,-12.909264,1,1,3
2007-11-15T14:37:33Z,-12.784196,0,0,3
2007-11-17T04:19:29Z,-13.034818,0,1,3
2007-11-17T15:36:09Z,-12.980666,1,0,3
2007-11-18T03:58:52Z,-13.289925,0,1,3
2007-11-18T15:15:25Z,-13.888126,1,0,3
2007-11-20T03:17:28Z,-12.782819,1,1,3
2007-11-20T14:34:05Z,-12.591877,0,0,3
2007-11-22T04:16:01Z,-12.772162,0,1,3
2007-11-22T15:32:39Z,-12.875379,1,0,3
2007-11-23T03:55:23Z,,0,1,3
2007-11-24T14:51:14Z,,0,0,3
2007-11-25T03:13:58Z,-12.835702,1,1,3
2007-11-25T14:30:37Z,-12.647636,0,0,3
2007-11-27T04:12:33Z,-13.052929,0,1,3
2007-11-27T15:29:09Z,-12.895137,1,0,3
2007-11-29T03:31:12Z,-12.700172,1,1,3
2007-11-29T14:47:45Z,-12.7347975,0,0,3
2007-11-30T03:10:28Z,-12.913162,1,1,3
2007-11-30T14:27:08Z,-12.707881,0,0,3
2007-12-02T04:09:04Z,-12.95979,0,1,3
2007-12-02T15:25:40Z,-13.172028,1,0,3
2007-12-04T03:27:43Z,-13.46112,1,1,3
2007-12-04T14:44:17Z,-13.001149,0,0,3
2007-12-05T03:06:58Z,-13.400238,1,1,3
2007-12-05T14:23:41Z,-13.458787,0,0,3
2007-12-06T04:26:12Z,,0,1,3
2007-12-06T15:42:56Z,-11.663863,1,0,3
2007-12-07T04:05:35Z,-13.561477,0,1,3
2007-12-07T15:22:10Z,-13.3882675,1,0,3
2007-12-09T03:24:13Z,-13.593816,1,1,3
2007-12-09T14:40:48Z,-13.428879,0,0,3
2007-12-11T04:22:43Z,-13.965041,0,1,3
2007-12-11T15:39:25Z,-13.598154,1,0,3
2007-12-12T04:02:07Z,-13.836327,0,1,3
2007-12-12T15:18:40Z,-13.526003,1,0,3
2007-12-14T03:20:43Z,-13.389258,1,1,3
2007-12-14T14:37:19Z,-13.359356,0,0,3
2007-12-16T04:19:15Z,-13.646325,0,1,3
2007-12-16T15:35:55Z,-13.220962,1,0,3
2007-12-17T03:58:37Z,-13.380046,0,1,3
2007-12-17T15:15:10Z,-13.650013,1,0,3
2007-12-19T03:17:13Z,-13.22671,1,1,3
2007-12-19T14:33:50Z,-13.101433,0,0,3
2007-12-21T04:15:46Z,-13.311765,0,1,3
2007-12-21T15:32:24Z,-13.031838,1,0,3
2007-12-22T03:55:08Z,,0,1,3
2007-12-23T14:50:58Z,,0,0,3
2007-12-24T03:13:42Z,-13.121468,1,1,3
2007-12-24T14:30:21Z,-12.825886,0,0,3
2007-12-26T04:12:17Z,-13.182143,0,1,3
2007-12-26T15:28:53Z,-12.7465105,1,0,3
2007-12-28T03:30:56Z,-12.640563,1,1,3
2007-12-28T14:47:29Z,-12.724906,0,0,3
2007-12-29T03:10:11Z,-12.924523,1,1,3
2007-12-29T14:26:52Z,-13.019878,0,0,3
2007-12-31T04:08:47Z,-13.17092,0,1,3
2007-12-31T15:25:23Z,-12.813428,1,0,3
2008-01-02T03:27:26Z,-13.187367,1,1,3
2008-01-02T14:43:59Z,-12.493196,0,0,3
2008-01-03T03:06:40Z,-12.850708,1,1,3
2008-01-03T14:23:22Z,-12.996615,0,0,3
2008-01-04T04:25:54Z,,0,1,3
2008-01-04T15:42:39Z,-11.187225,1,0,3
2008-01-05T04:05:18Z,-12.829069,0,1,3
2008-01-05T15:21:52Z,-13.194119,1,0,3
2008-01-07T03:23:55Z,-12.929122,1,1,3
2008-01-07T14:40:30Z,-12.872448,0,0,3
2008-01-09T04:22:25Z,-12.986386,0,1,3
2008-01-09T15:39:07Z,-12.723835,1,0,3
2008-01-10T04:01:48Z,-13.277619,0,1,3
2008-01-10T15:18:22Z,-13.039463,1,0,3
2008-01-12T03:20:24Z,-12.765556,1,1,3
2008-01-12T14:37:00Z,-12.497871,0,0,3
2008-01-14T04:18:56Z,-12.9653015,0,1,3
2008-01-15T03:58:18Z,-13.155956,0,1,3
2008-01-15T15:14:51Z,-13.40246,1,0,3
2008-01-19T04:15:26Z,-12.867425,0,1,3
2008-01-19T15:32:04Z,-13.059384,1,0,3
2008-01-20T03:54:48Z,,0,1,3
2008-01-21T14:50:38Z,,0,0,3
2008-01-22T03:13:22Z,-12.769761,1,1,3
2008-01-22T14:30:01Z,-12.693874,0,0,3
2008-01-24T04:11:56Z,-12.762967,0,1,3
2008-01-24T15:28:33Z,-12.925456,1,0,3
2008-01-26T03:30:35Z,-12.799006,1,1,3
2008-01-26T14:47:08Z,-12.557627,0,0,3
2008-01-27T03:09:50Z,-12.840496,1,1,3
2008-01-27T14:26:31Z,-12.5258665,0,0,3
2008-01-29T04:08:26Z,-13.1655035,0,1,3
2008-01-29T15:25:02Z,-12.917819,1,0,3
2008-01-31T03:27:04Z,-13.690544,1,1,3
2008-01-31T14:43:37Z,-12.991444,0,0,3
2008-02-01T03:06:19Z,-13.472687,1,1,3
2008-02-01T14:23:01Z,-13.7494335,0,0,3
2008-02-02T04:25:33Z,,0,1,3
2008-02-02T15:42:17Z,-11.855274,1,0,3
2008-02-03T04:04:56Z,-13.303199,0,1,3
2008-02-03T15:21:30Z,-13.49265,1,0,3
2008-02-05T03:23:34Z,-13.284924,1,1,3
2008-02-05T14:40:08Z,-13.125824,0,0,3
2008-02-07T04:22:03Z,-12.947005,0,1,3
2008-02-07T15:38:45Z,-12.950969,1,0,3
2008-02-08T04:01:26Z,-13.284219,0,1,3
2008-02-08T15:18:00Z,-13.011604,1,0,3
2008-02-10T03:20:02Z,-12.841278,1,1,3
2008-02-10T14:36:38Z,-12.658417,0,0,3
2008-02-12T04:18:34Z,-12.7587385,0,1,3
2008-02-12T15:35:14Z,-12.6976,1,0,3
2008-02-13T03:57:56Z,-12.974973,0,1,3
2008-02-13T15:14:29Z,-13.600368,1,0,3
2008-02-15T03:16:31Z,-12.788803,1,1,3
2008-02-15T14:33:09Z,-12.435627,0,0,3
2008-02-17T04:15:04Z,-12.574345,0,1,3
2008-02-17T15:31:42Z,-12.62233,1,0,3
2008-02-18T03:54:26Z,,0,1,3
2008-02-19T14:50:17Z,,0,0,3
2008-02-20T03:12:59Z,-13.121623,1,1,3
2008-02-20T14:29:38Z,-13.170329,0,0,3
2008-02-22T04:11:34Z,-12.954236,0,1,3
2008-02-22T15:28:11Z,-13.121793,1,0,3
2008-02-24T03:30:13Z,-12.827633,1,1,3
2008-02-24T14:46:46Z,-12.67946,0,0,3
